	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)	(33)	(34)	(35)	(36)
VARIABLES	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance
																																				
borddummy5																									-0.0584	-0.0533		0.0479**	0.0556**		0.0687*	0.0685*		0.0709**	0.0774**	
																									(0.0358)	(0.0358)		(0.00870)	(0.00870)		(0.0342)	(0.0342)		(0.0119)	(0.0120)	
borddummy6																															0.0846	0.0847		0.0877**	0.0969**	
																															(0.0454)	(0.0455)		(0.0129)	(0.0129)	
Constant	0.393**	0.744**	0.530**	0.351**	0.674**	0.732**	0.622**	0.931**	0.475**	0.742**	1.069**	1.031**	0.612**	0.940**	0.726**	0.566**	0.899**	0.920**	0.475**	0.921**	0.733**	0.705**	1.034**	1.050**	0.315	0.489**	0.381*	0.706**	1.008**	0.999**	0.648**	0.781**	0.743**	0.653**	0.955**	0.976**
	(0.116)	(0.0861)	(0.114)	(0.0584)	(0.0418)	(0.0431)	(0.101)	(0.0795)	(0.101)	(0.0612)	(0.0503)	(0.0519)	(0.109)	(0.0908)	(0.104)	(0.0505)	(0.0340)	(0.0346)	(0.154)	(0.136)	(0.150)	(0.0564)	(0.0382)	(0.0394)	(0.165)	(0.144)	(0.158)	(0.0719)	(0.0533)	(0.0539)	(0.194)	(0.177)	(0.187)	(0.0741)	(0.0476)	(0.0485)
																																				
Observations	58,411	58,411	58,411	58,411	58,411	58,411	89,062	89,062	89,062	89,062	89,062	89,062	89,536	89,536	89,536	89,536	89,536	89,536	76,825	76,825	76,825	76,825	76,825	76,825	61,140	61,140	61,140	61,140	61,140	61,140	45,567	45,567	45,567	45,567	45,567	45,567
R-squared	0.183	0.180	0.086	0.196	0.194	0.133	0.189	0.186	0.105	0.189	0.187	0.124	0.166	0.163	0.077	0.173	0.170	0.107	0.158	0.152	0.081	0.163	0.160	0.101	0.132	0.128	0.052	0.155	0.151	0.097	0.151	0.147	0.097	0.151	0.147	0.099
Standard errors in parentheses																																				
** p<0.01, * p<0.05																																				
