	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)	(33)	(34)	(35)	(36)
VARIABLES	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance
																																				
borddummy5																									-0.0644**	-0.0607*		0.00758	0.0151**		0.0533*	0.0562*		0.0374**	0.0430**	
																									(0.0248)	(0.0249)		(0.00563)	(0.00564)		(0.0226)	(0.0227)		(0.00759)	(0.00761)	
borddummy6																															0.0626*	0.0668*		0.0408**	0.0487**	
																															(0.0302)	(0.0304)		(0.00822)	(0.00824)	
Constant	0.572**	0.998**	0.848**	0.621**	1.044**	1.083**	0.598**	1.044**	0.778**	0.562	0.997	0.974	0.739**	1.178**	1.017**	-0.0716	0.344	0.393	0.669**	1.096**	0.915**	0.404	0.875	0.973	0.483**	0.904**	0.714**	0.545*	0.983**	0.993**	0.698**	1.130**	1.007**	0.764*	1.211**	1.317**
	(0.0750)	(0.0616)	(0.0749)	(0.146)	(0.143)	(0.148)	(0.0697)	(0.0604)	(0.0803)	(1,702)	(1,706)	(1,762)	(0.0792)	(0.0722)	(0.0785)	(0.293)	(0.292)	(0.301)	(0.106)	(0.101)	(0.107)	(1,743)	(1,749)	(1,798)	(0.114)	(0.109)	(0.114)	(0.256)	(0.255)	(0.261)	(0.136)	(0.131)	(0.135)	(0.315)	(0.314)	(0.321)
																																				
Observations	117,506	117,506	117,506	117,506	117,506	117,506	183,421	183,421	183,421	183,421	183,421	183,421	193,748	193,748	193,748	193,748	193,748	193,748	175,582	175,582	175,582	175,582	175,582	175,582	146,243	146,243	146,243	146,243	146,243	146,243	112,219	112,219	112,219	112,219	112,219	112,219
R-squared	0.246	0.243	0.180	0.246	0.243	0.189	0.229	0.224	0.148	0.233	0.229	0.177	0.215	0.211	0.156	0.215	0.211	0.161	0.207	0.200	0.148	0.208	0.204	0.158	0.195	0.188	0.141	0.203	0.198	0.157	0.198	0.193	0.157	0.198	0.193	0.157
Standard errors in parentheses																																				
** p<0.01, * p<0.05																																				
